5.342395e-01 8.432981e-01 5.346549e-01 7.734458e-01
1.775595e+00 6.206802e-01 1.776298e+00 5.898794e-01
7.568955e-01 1.302178e+00 7.570420e-01 1.271449e+00
3.553823e+00 1.248156e+00 3.553667e+00 1.131748e+00
4.422501e+00 7.612252e-01 4.421878e+00 7.134132e-01
2.516841e+00 1.226988e+00 2.516908e+00 1.127225e+00
3.699182e+00 4.611170e-01 3.698165e+00 3.695035e-01
4.867570e+00 5.841821e-01 4.866722e+00 4.907401e-01
4.257781e+00 2.577244e-01 4.254774e+00 1.375555e-01
9.322577e-01 9.130933e-01 9.327624e-01 7.406889e-01
1.645149e+00 7.933880e-01 1.645733e+00 6.724696e-01
5.460988e+00 2.378171e-01 5.459591e+00 1.436873e-01
9.222940e-01 1.533011e+00 9.223287e-01 1.484858e+00
3.757311e+00 1.361153e+00 3.757206e+00 1.332446e+00
1.907706e+00 1.503872e+00 1.907740e+00 1.480653e+00
8.182640e-02 7.342136e-01 8.208108e-02 7.161398e-01
3.660574e+00 7.136763e-01 3.660029e+00 6.208691e-01
2.236688e+00 7.978385e-01 2.236992e+00 7.879647e-01
2.838223e-01 1.490674e+00 2.838782e-01 1.336485e+00
1.603827e+00 9.863818e-01 1.604183e+00 9.692336e-01
2.154944e+00 1.660199e-01 2.157585e+00 9.765793e-02
3.224246e+00 1.347567e+00 3.224188e+00 1.303851e+00
4.120032e+00 6.769737e-02 4.106912e+00 2.541258e-02
1.207769e+00 7.646447e-01 1.208370e+00 7.472200e-01
5.544809e+00 3.521883e-01 5.544110e+00 2.680100e-01
4.607983e+00 4.665987e-01 4.606691e+00 3.534921e-01
2.600541e+00 8.636663e-01 2.600651e+00 7.688153e-01
4.043919e-01 8.262230e-01 4.047916e-01 7.110063e-01
2.571940e+00 5.948874e-01 2.572148e+00 5.553811e-01
6.213902e+00 8.647910e-01 6.214038e+00 7.972161e-01
9.155353e-01 6.246855e-01 9.164300e-01 4.777172e-01
3.916518e-01 1.006334e+00 3.919034e-01 9.571617e-01
3.642889e+00 5.235783e-01 3.642098e+00 4.570017e-01
1.154612e+00 1.235202e+00 1.154818e+00 1.206167e+00
2.942022e+00 7.277379e-03 2.801003e+00 7.755304e-04
4.191896e+00 1.527350e+00 4.191856e+00 1.475118e+00
3.016106e+00 1.180271e+00 3.016058e+00 1.162299e+00
3.916661e-01 1.447630e+00 3.917465e-01 1.291606e+00
4.983736e+00 1.008419e+00 4.983432e+00 9.759178e-01
5.326320e+00 1.657091e-01 5.324058e+00 1.277686e-01
6.809761e-02 1.548074e+00 6.810653e-02 1.520226e+00
5.746245e+00 5.166271e-01 5.746035e+00 5.039707e-01
2.807535e+00 1.442043e+00 2.807535e+00 1.418252e+00
4.036334e+00 1.689956e-01 4.033010e+00 1.496634e-01
2.172537e+00 1.351400e+00 2.172624e+00 1.285176e+00
2.306399e-02 9.355159e-01 2.321297e-02 9.053168e-01
5.987547e+00 1.290563e+00 5.987557e+00 1.168325e+00
3.556450e+00 4.017785e-01 3.555469e+00 3.485256e-01
5.147131e+00 6.258496e-01 5.146510e+00 5.455229e-01
2.332049e+00 5.407682e-01 2.332525e+00 4.662606e-01
1.152949e+00 3.584759e-01 1.154725e+00 2.669939e-01
5.244530e+00 1.409387e+00 5.244443e+00 1.269397e+00
5.562398e+00 5.891385e-01 5.562049e+00 5.166332e-01
3.777700e+00 1.065554e+00 3.777425e+00 1.014071e+00
1.260722e+00 3.693584e-01 1.262297e+00 3.253906e-01
3.334781e+00 4.564800e-01 3.334187e+00 4.301580e-01
2.710251e+00 1.325049e+00 2.710266e+00 1.280992e+00
3.933421e+00 9.223772e-01 3.933017e+00 8.788204e-01
1.625899e+00 8.372182e-01 1.626386e+00 8.089071e-01
1.146938e+00 1.035295e-01 1.158844e+00 2.055351e-02
6.159511e+00 1.341292e+00 6.159539e+00 1.321824e+00
2.268566e-01 4.654669e-01 2.274996e-01 4.119218e-01
4.593818e+00 1.408713e-01 4.589739e+00 1.303850e-01
4.407636e+00 1.990115e-02 5.653090e+00 1.011355e-03
1.646325e+00 8.228222e-01 1.646813e+00 8.132562e-01
2.007162e+00 3.230563e-01 2.008903e+00 1.596337e-01
5.141996e+00 5.886954e-01 5.141352e+00 5.473879e-01
3.462387e-01 1.351502e+00 3.463303e-01 1.292692e+00
4.599780e+00 4.181271e-01 4.598361e+00 3.354633e-01
6.084612e+00 3.720986e-01 6.084809e+00 3.462836e-01
4.922133e-01 1.258652e+00 4.923706e-01 1.168938e+00
6.036827e+00 9.162664e-01 6.036866e+00 8.566552e-01
5.712542e+00 3.003655e-01 5.712049e+00 2.247380e-01
5.171692e+00 6.473443e-03 1.703034e+00 1.324121e-03
3.449385e+00 7.559337e-01 3.449016e+00 7.249741e-01
3.384815e+00 1.150423e+00 3.384668e+00 1.101957e+00
1.696708e-01 1.511325e+00 1.696954e-01 1.457956e+00
6.081787e+00 1.035264e+00 6.081831e+00 1.002130e+00
3.839907e-01 1.325855e-01 3.890338e-01 4.454817e-02
5.376241e+00 7.913695e-01 5.375934e+00 7.875944e-01
6.006758e+00 1.477550e+00 6.006766e+00 1.359806e+00
4.971679e+00 9.063542e-01 4.971305e+00 8.922463e-01
6.143495e+00 5.656510e-02 2.993657e+00 9.390564e-04
2.503488e+00 7.966075e-01 2.503660e+00 7.757162e-01
9.960929e-01 2.092544e-01 9.994235e-01 1.320740e-01
3.773255e+00 5.151549e-01 3.772380e+00 4.666146e-01
1.439911e-01 1.408555e+00 1.440512e-01 1.299719e+00
2.643496e+00 5.935941e-01 2.643640e+00 5.785753e-01
2.019011e+00 3.742612e-01 2.020352e+00 2.266820e-01
6.094111e+00 1.141010e-03 2.615656e+00 4.603868e-04
4.585619e+00 1.293099e+00 4.585438e+00 1.218192e+00
5.023454e+00 1.000590e+00 5.023147e+00 9.541265e-01
1.475452e+00 1.208881e+00 1.475674e+00 1.170295e+00
2.229783e+00 1.467768e+00 2.229822e+00 1.423831e+00
6.075105e+00 8.783464e-01 6.075164e+00 8.452847e-01
7.125754e-01 1.002512e-01 7.195912e-01 5.043289e-02
4.019723e+00 5.467150e-01 4.018836e+00 5.301308e-01
3.926744e+00 6.389814e-01 3.926001e+00 5.675959e-01
3.150113e+00 8.692616e-02 3.147636e+00 6.987703e-02
3.010180e+00 2.612504e-02 6.225648e+00 8.028193e-04
6.606526e-02 1.181124e+00 6.615531e-02 1.173070e+00
6.217825e+00 2.328219e-02 5.944008e+00 1.613507e-03
5.997618e+00 6.711181e-02 5.998373e+00 3.693300e-02
3.428272e+00 9.859979e-01 3.428033e+00 9.054941e-01
3.635089e+00 1.213772e+00 3.634909e+00 1.124408e+00
5.539758e+00 1.066721e+00 5.539625e+00 1.017237e+00
2.223823e+00 2.169029e-01 2.225461e+00 1.629475e-01
3.989253e+00 4.005680e-01 3.987790e+00 3.005635e-01
5.895369e+00 7.057792e-01 5.895329e+00 6.573507e-01
2.510697e+00 3.687634e-01 2.511147e+00 3.490287e-01
3.618234e+00 8.676636e-01 3.617883e+00 8.521977e-01
3.615692e+00 4.496928e-02 3.596670e+00 3.959450e-03
5.412892e+00 5.604899e-01 5.412411e+00 5.291482e-01
3.979557e+00 6.787864e-01 3.978833e+00 5.795237e-01
1.994733e+00 5.982400e-01 1.995386e+00 5.333039e-01
3.921445e+00 2.767011e-02 3.899298e+00 1.972304e-02
1.828543e+00 3.116137e-01 1.830210e+00 2.441194e-01
2.375475e+00 1.178813e+00 2.375584e+00 1.108418e+00
3.144140e+00 1.040514e+00 3.144024e+00 9.832608e-01
1.530616e+00 8.192494e-01 1.531159e+00 7.532198e-01
4.206320e+00 4.168396e-01 4.204918e+00 3.472227e-01
1.500723e+00 6.035426e-01 1.501547e+00 5.703208e-01
2.704644e+00 1.100366e+00 2.704676e+00 1.044949e+00
4.795822e+00 7.459603e-01 4.795190e+00 6.313971e-01
3.583229e+00 3.918069e-01 3.582166e+00 3.275573e-01
6.000947e+00 5.988570e-01 6.000995e+00 5.152625e-01
4.398895e+00 1.203879e+00 4.398660e+00 1.154586e+00
1.627142e+00 1.256438e+00 1.627340e+00 1.168589e+00
5.410135e+00 4.148101e-01 5.409414e+00 3.570373e-01
5.442569e+00 2.582048e-01 5.441320e+00 1.814045e-01
1.939732e+00 1.153026e+00 1.939941e+00 1.091867e+00
1.537275e+00 1.199274e+00 1.537498e+00 1.160213e+00
3.371119e+00 1.545302e+00 3.371096e+00 1.460319e+00
6.165167e+00 9.299887e-01 6.165262e+00 8.713318e-01
4.227804e+00 6.671501e-01 4.227046e+00 6.059417e-01
2.531114e+00 1.554508e+00 2.531120e+00 1.498451e+00
1.640768e+00 4.974373e-01 1.641767e+00 4.668426e-01
3.846371e+00 2.517849e-01 3.844199e+00 1.935958e-01
3.734314e+00 1.135244e+00 3.734064e+00 1.011472e+00
8.302520e-01 1.042435e+00 8.305843e-01 9.636824e-01
2.105232e+00 1.343329e+00 2.105334e+00 1.255111e+00
3.959620e-01 6.298460e-01 3.964981e-01 5.951572e-01
5.529247e+00 2.174730e-01 5.527493e+00 6.427274e-02
1.420407e+00 1.134368e+00 1.420698e+00 1.052627e+00
2.449958e+00 3.607893e-01 2.450552e+00 2.897542e-01
3.873574e+00 3.355011e-01 3.871910e+00 2.562875e-01
2.067669e+00 2.673859e-01 2.069252e+00 2.097715e-01
4.399494e+00 8.505319e-01 4.398991e+00 8.378973e-01
5.329273e+00 4.208263e-01 5.328480e+00 3.740274e-01
4.318960e+00 2.745112e-01 4.316477e+00 1.861823e-01
3.774855e-01 9.887660e-01 3.777530e-01 9.047488e-01
3.276554e+00 9.972024e-01 3.276372e+00 9.119798e-01
6.093649e+00 1.279723e+00 6.093674e+00 1.246259e+00
5.567791e+00 1.390672e+00 5.567747e+00 1.335943e+00
3.626634e+00 1.342497e+00 3.626527e+00 1.295221e+00
3.311421e+00 1.366634e+00 3.311359e+00 1.326919e+00
2.610729e+00 7.205091e-01 2.610863e+00 6.823346e-01
3.642920e+00 1.342165e+00 3.642800e+00 1.254195e+00
3.502116e+00 7.372487e-01 3.501683e+00 6.604184e-01
9.040258e-01 1.113864e+00 9.043375e-01 9.801184e-01
5.594623e+00 9.987658e-01 5.594490e+00 9.599007e-01
1.505924e+00 1.370096e+00 1.506059e+00 1.287423e+00
4.828505e+00 6.082686e-01 4.827734e+00 5.640674e-01
3.445785e+00 1.144891e+00 3.445613e+00 1.061983e+00
5.076383e+00 2.930022e-01 5.074614e+00 1.973138e-01
2.210786e+00 1.237146e+00 2.210909e+00 1.168775e+00
4.166310e+00 1.253121e+00 4.166116e+00 1.219027e+00
2.522900e+00 1.133583e-01 2.525715e+00 1.603239e-02
5.552625e-01 4.110586e-01 5.563697e-01 3.528346e-01
6.154315e+00 1.086223e+00 6.154373e+00 1.080444e+00
3.584949e+00 1.271967e+00 3.584814e+00 1.211879e+00
3.026398e+00 1.207070e+00 3.026349e+00 1.172592e+00
2.305044e+00 3.698132e-01 2.305818e+00 3.113564e-01
6.213136e+00 1.499841e+00 6.213149e+00 1.469095e+00
3.352575e+00 3.782529e-01 3.351823e+00 3.604689e-01
5.858121e+00 2.200647e-01 5.857864e+00 1.289611e-01
1.582000e+00 7.567666e-01 1.582617e+00 6.755695e-01
3.491174e+00 3.266419e-01 3.489868e+00 2.267956e-01
3.167350e+00 2.932607e-01 3.166508e+00 1.986447e-01
5.083913e+00 1.117434e+00 5.083685e+00 1.051124e+00
4.345298e+00 1.105865e+00 4.344979e+00 1.012657e+00
4.061060e+00 3.945450e-01 4.059561e+00 3.023733e-01
1.032639e+00 1.250074e+00 1.032852e+00 1.166064e+00
2.379060e+00 8.206153e-01 2.379309e+00 6.955716e-01
3.891233e+00 5.704268e-01 3.890402e+00 5.191478e-01
2.517153e-01 5.272849e-01 2.522879e-01 4.758552e-01
1.771340e+00 7.067271e-01 1.771949e+00 6.463124e-01
3.480941e+00 4.223410e-01 3.480092e+00 3.710000e-01
4.588968e+00 1.132082e+00 4.588685e+00 1.071670e+00
4.262332e-01 9.944675e-03 7.323037e-01 3.484495e-04
3.633117e+00 1.298941e+00 3.632995e+00 1.271618e+00
6.106065e-01 8.734955e-02 6.634854e-01 1.501145e-03
6.440430e-01 7.896662e-01 6.445182e-01 7.667839e-01
1.758038e+00 1.005729e+00 1.758368e+00 9.552081e-01
3.140323e-01 3.296484e-01 3.153029e-01 2.188427e-01
3.425415e+00 5.686114e-01 3.424841e+00 4.830758e-01
7.842665e-01 9.466695e-01 7.846701e-01 8.600870e-01
2.243845e+00 9.826876e-01 2.244068e+00 8.973609e-01
5.936251e-01 9.712660e-01 5.939619e-01 8.963567e-01
2.802653e+00 1.337943e+00 2.802653e+00 1.249050e+00
1.730039e+00 1.283138e+00 1.730215e+00 1.179040e+00
1.773738e+00 5.275574e-01 1.774633e+00 4.746151e-01
3.920422e+00 1.241498e-01 3.909977e+00 1.765799e-02
3.773618e+00 6.169300e-01 3.772949e+00 5.971448e-01
3.926695e+00 1.205849e-01 3.920576e+00 6.084510e-02
3.933384e+00 2.906158e-01 3.931619e+00 2.723266e-01
2.892650e+00 1.543719e+00 2.892644e+00 1.448574e+00
3.252545e+00 1.997611e-01 3.251340e+00 1.934825e-01
4.258127e+00 1.544135e-01 4.253747e+00 1.070284e-01
4.933193e+00 1.457363e+00 4.933136e+00 1.451375e+00
4.683083e-01 1.010983e+00 4.685869e-01 9.326723e-01
5.644541e+00 1.009557e+00 5.644429e+00 9.739319e-01
3.204444e+00 1.519127e+00 3.204423e+00 1.449494e+00
3.558513e+00 6.826807e-01 3.558008e+00 6.227134e-01
4.395825e-01 1.289940e+00 4.397209e-01 1.192656e+00
7.466265e-01 5.886681e-01 7.474475e-01 5.129049e-01
6.165679e+00 4.036740e-01 6.166007e+00 3.249573e-01
1.141421e-01 2.855648e-01 1.151283e-01 2.174035e-01
3.611593e+00 3.667265e-01 3.610407e+00 3.032431e-01
9.042594e-02 9.985673e-01 9.058676e-02 9.322242e-01
4.112883e+00 1.063066e+00 4.112543e+00 9.717422e-01
5.710753e+00 1.082028e+00 5.710674e+00 9.954286e-01
9.597595e-01 1.000072e+00 9.601210e-01 9.693604e-01
1.468317e+00 4.399299e-01 1.469698e+00 3.325553e-01
3.100406e+00 3.449511e-01 3.099888e+00 2.788119e-01
3.501736e+00 1.302807e+00 3.501625e+00 1.248733e+00
2.468086e+00 6.818050e-01 2.468326e+00 6.646755e-01
1.188440e+00 1.416944e+00 1.188549e+00 1.349349e+00
2.089503e+00 4.067785e-01 2.090444e+00 3.515116e-01
3.822270e+00 1.730051e-02 3.878808e+00 1.384162e-03
1.861001e+00 7.907678e-01 1.861471e+00 7.626473e-01
5.363700e+00 4.646436e-01 5.362934e+00 3.221178e-01
2.186466e+00 2.975191e-01 2.187725e+00 2.218850e-01
6.133609e+00 6.847896e-01 6.133740e+00 6.403039e-01
5.484761e-01 3.342936e-01 5.500052e-01 2.386852e-01
6.184974e+00 2.924328e-01 6.185561e+00 1.910666e-01
6.242703e+00 7.866593e-01 6.242886e+00 6.901767e-01
6.594911e-01 6.924607e-01 6.600907e-01 6.465661e-01
2.633930e+00 1.205485e+00 2.633971e+00 1.160875e+00
1.902464e+00 1.376013e+00 1.902575e+00 1.276610e+00
1.371357e+00 1.083616e+00 1.371670e+00 1.041388e+00
5.898114e+00 8.374870e-02 5.897952e+00 2.475546e-02
3.717303e+00 1.188140e+00 3.717108e+00 1.131276e+00
1.060546e+00 6.391438e-01 1.061366e+00 5.631715e-01
4.743645e+00 8.368142e-01 4.743137e+00 7.773392e-01
8.590968e-01 1.425827e+00 8.591797e-01 1.403344e+00
4.961682e+00 1.522155e+00 4.961648e+00 1.477328e+00
3.907489e-02 1.113160e+00 3.917590e-02 1.103052e+00
2.530687e+00 7.576419e-01 2.530857e+00 7.434059e-01
4.115820e+00 9.224872e-02 4.109514e+00 8.055708e-02
2.034868e+00 1.398834e+00 2.034952e+00 1.324236e+00
3.146615e-01 8.299911e-01 3.149920e-01 7.760094e-01
5.632712e+00 5.767105e-01 5.632410e+00 4.883168e-01
3.696705e+00 3.017400e-01 3.694881e+00 1.913216e-01
3.343502e+00 9.090690e-01 3.343248e+00 8.042163e-01
8.035744e-01 8.611914e-01 8.040750e-01 7.465354e-01
2.951981e+00 7.003724e-01 2.951883e+00 6.560716e-01
5.729293e+00 1.375556e+00 5.729267e+00 1.351690e+00
5.635751e+00 3.976896e-03 3.282177e+00 2.821265e-05
2.646043e+00 4.257897e-01 2.646257e+00 3.990776e-01
1.511895e+00 2.615600e-01 1.514037e+00 2.372875e-01
5.942266e+00 9.503667e-03 6.050598e+00 7.404451e-04
1.428215e-01 1.181029e+00 1.429348e-01 1.134342e+00
3.858016e+00 1.132391e+00 3.857762e+00 1.057929e+00
5.217408e+00 1.371559e+00 5.217310e+00 1.259760e+00
8.260863e-01 2.503635e-01 8.281281e-01 2.455041e-01
4.795634e+00 2.270976e-02 4.763038e+00 1.094918e-02
2.612763e+00 1.480863e+00 2.612773e+00 1.478719e+00
5.792183e+00 1.672537e-02 5.982660e+00 1.636967e-03
3.558181e+00 1.249138e+00 3.558047e+00 1.221404e+00
2.258150e+00 4.463293e-01 2.258792e+00 4.236616e-01
3.656480e+00 2.300474e-01 3.654045e+00 1.350878e-01
7.375585e-01 9.243481e-01 7.379585e-01 8.646992e-01
7.898830e-01 9.057914e-01 7.903131e-01 8.399716e-01
4.478700e+00 8.068539e-01 4.478083e+00 6.813099e-01
6.845691e-01 1.235260e+00 6.847592e-01 1.157808e+00
2.114547e+00 1.441551e+00 2.114600e+00 1.406289e+00
5.385546e+00 2.245003e-01 5.384109e+00 1.942333e-01
4.372130e+00 3.394530e-01 4.370487e+00 3.252224e-01
2.286505e+00 9.535195e-01 2.286717e+00 9.071186e-01
5.929477e+00 1.451622e+00 5.929477e+00 1.351352e+00
3.164503e+00 4.068879e-01 3.164018e+00 3.634464e-01
6.056617e-01 8.359471e-01 6.061032e-01 7.719532e-01
2.341849e+00 7.538285e-01 2.342142e+00 6.823264e-01
2.720084e+00 1.119191e+00 2.720110e+00 1.076805e+00
4.343036e+00 1.513676e+00 4.342998e+00 1.492271e+00
4.483151e-01 1.394996e+00 4.483887e-01 1.380497e+00
1.479318e+00 1.526713e+00 1.479345e+00 1.519124e+00
4.369758e-01 1.385779e+00 4.370531e-01 1.367711e+00
5.660072e+00 1.347862e+00 5.660033e+00 1.313912e+00
3.165367e+00 1.454801e+00 3.165341e+00 1.425757e+00
2.572519e+00 3.723940e-01 2.572874e+00 3.529203e-01
9.461748e-01 1.391887e+00 9.462849e-01 1.351169e+00
5.827279e+00 1.566741e+00 5.827279e+00 1.531599e+00
8.753722e-01 3.362269e-01 8.769643e-01 3.084528e-01
2.288994e+00 7.949306e-01 2.289282e+00 7.595995e-01
5.781585e+00 1.535354e+00 5.781581e+00 1.518483e+00
2.768185e-01 1.652878e-01 2.788002e-01 1.575316e-01
4.363147e+00 2.735986e-01 4.361008e+00 2.469247e-01
2.551926e+00 5.744093e-01 2.552167e+00 5.018998e-01
6.814284e-01 7.572805e-01 6.819820e-01 6.779050e-01
4.599037e+00 1.216799e+00 4.598827e+00 1.197851e+00
4.876829e+00 8.672469e-03 1.760644e+00 8.966060e-04
2.128997e+00 1.259162e+00 2.129117e+00 1.232248e+00
5.082513e+00 2.073149e-01 5.080093e+00 1.499112e-01
2.725827e-01 1.316520e+00 2.726726e-01 1.280886e+00
4.291056e+00 6.814764e-01 4.290343e+00 6.583941e-01
2.408406e+00 3.266829e-01 2.409159e+00 2.446568e-01
2.456331e+00 8.466764e-01 2.456519e+00 7.699523e-01
5.318702e+00 6.440144e-01 5.318248e+00 6.317740e-01
1.749156e+00 1.518084e+00 1.749196e+00 1.464927e+00
2.812847e+00 1.426201e+00 2.812847e+00 1.409972e+00
1.852743e+00 9.500789e-01 1.853090e+00 9.062706e-01
4.727893e+00 3.572674e-01 4.726419e+00 3.379015e-01
5.462895e+00 1.174527e-01 5.457982e+00 1.826792e-02
3.787049e+00 6.003862e-01 3.786333e+00 5.615635e-01
5.245339e+00 1.541519e+00 5.245321e+00 1.499614e+00
2.279577e+00 1.411641e+00 2.279624e+00 1.406517e+00
4.608654e+00 2.387959e-02 1.217684e+00 1.654457e-03
4.066781e+00 1.148031e+00 4.066527e+00 1.115423e+00
4.422352e-01 4.477563e-01 4.431077e-01 4.050407e-01
2.281401e+00 1.236993e-01 2.284787e+00 5.109946e-02
5.951258e+00 1.362270e+00 5.951258e+00 1.317453e+00
1.793486e+00 8.978699e-01 1.793893e+00 8.413187e-01
6.156194e+00 5.949653e-01 6.156380e+00 5.256086e-01
3.436882e+00 1.398843e+00 3.436811e+00 1.329884e+00
5.596241e+00 1.127535e-01 5.590950e+00 5.422931e-03
3.152444e+00 5.068717e-01 3.152074e+00 4.520223e-01
2.068992e+00 7.609025e-01 2.069447e+00 6.372868e-01
1.278795e+00 1.333634e+00 1.278965e+00 1.229381e+00
4.143558e+00 4.770746e-01 4.142475e+00 4.613422e-01
4.523438e+00 1.422697e+00 4.523342e+00 1.382467e+00
4.889432e+00 9.156602e-01 4.889030e+00 8.638182e-01
4.291475e+00 5.235091e-01 4.290334e+00 4.075085e-01
3.823773e+00 1.164463e+00 3.823557e+00 1.133815e+00
6.266063e+00 6.689704e-01 6.266308e+00 5.877932e-01
4.947348e+00 4.815788e-01 4.946364e+00 4.267558e-01
3.722585e+00 3.003790e-01 3.720954e+00 2.436343e-01
4.422552e+00 1.283630e+00 4.422378e+00 1.261529e+00
1.994121e+00 3.202306e-01 1.995441e+00 2.868986e-01
4.667975e+00 1.290182e+00 4.667782e+00 1.174275e+00
4.677286e+00 9.225254e-01 4.676848e+00 8.623612e-01
5.314775e+00 6.697790e-01 5.314303e+00 5.694578e-01
4.373855e+00 1.244274e+00 4.373609e+00 1.088399e+00
8.734701e-01 5.699108e-01 8.744759e-01 4.172786e-01
5.624081e+00 8.231659e-01 5.623895e+00 7.236910e-01
1.193143e+00 5.685934e-01 1.194065e+00 5.350199e-01
1.166629e+00 3.360926e-01 1.168468e+00 2.692698e-01
4.396189e+00 1.069472e+00 4.395837e+00 9.678168e-01
8.747480e-01 8.056366e-01 8.752917e-01 7.419905e-01
5.513155e+00 1.141087e+00 5.513036e+00 1.089093e+00
4.074373e+00 3.267490e-01 4.072434e+00 2.295248e-01
5.092334e+00 6.630909e-01 5.091763e+00 6.292208e-01
6.096632e+00 1.252404e+00 6.096663e+00 1.183563e+00
1.121859e+00 1.536322e+00 1.121885e+00 1.514127e+00
2.025353e+00 8.493661e-02 2.030574e+00 6.838951e-02
4.223480e+00 1.195848e+00 4.223256e+00 1.182488e+00
3.547556e+00 1.104466e+00 3.547348e+00 1.040007e+00
1.427353e+00 9.097328e-02 1.434597e+00 6.416053e-02
4.928326e+00 2.183247e-01 4.925673e+00 1.502159e-01
5.305767e+00 1.327758e+00 5.305670e+00 1.258205e+00
4.094273e+00 1.428519e+00 4.094166e+00 1.330843e+00
4.075591e+00 1.075689e+00 4.075287e+00 1.041667e+00
1.999985e+00 3.837658e-01 2.001202e+00 2.697780e-01
1.899297e+00 1.073622e+00 1.899582e+00 9.379492e-01
3.253421e-02 8.151070e-01 3.274018e-02 7.424612e-01
5.185111e+00 1.412772e+00 5.185022e+00 1.285032e+00
2.630312e+00 3.600941e-01 2.630623e+00 2.410945e-01
3.769276e+00 6.300776e-01 3.768633e+00 6.184239e-01
3.728978e+00 1.094854e+00 3.728733e+00 1.046756e+00
5.183754e+00 3.507861e-01 5.182501e+00 2.618860e-01
2.262925e+00 4.674413e-01 2.263523e+00 4.542271e-01
3.972322e-01 3.159536e-01 3.985517e-01 2.509159e-01
1.725124e+00 8.950267e-01 1.725540e+00 8.626381e-01
2.051102e+00 1.468726e+00 2.051146e+00 1.446024e+00
4.402988e+00 1.419523e+00 4.402897e+00 1.404042e+00
3.616686e+00 6.678429e-03 5.201150e-01 8.492879e-04
3.503426e+00 1.289978e+00 3.503317e+00 1.269778e+00
2.600569e+00 1.502206e+00 2.600579e+00 1.451240e+00
3.546948e+00 6.046654e-01 3.546366e+00 5.571170e-01
5.610156e+00 8.606662e-01 5.609983e+00 8.023237e-01
4.474822e+00 6.102957e-01 4.473980e+00 5.692751e-01
3.234028e+00 1.272051e+00 3.233950e+00 1.225194e+00
2.522824e+00 1.414349e+00 2.522856e+00 1.315460e+00
1.610554e+00 1.046260e+00 1.610877e+00 9.954106e-01
2.667637e+00 2.673436e-01 2.667975e+00 1.614819e-01
